+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+-------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)  | AVG(BODY) |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/61bddbb9b/disqualified  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   156.000 |    156.000 |     156.000 |   156.000 |
|    38 |   0 |  38 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5407d/ranking      |  0.016 |  0.076 |   1.192 |  0.031 |  0.052 |  0.060 |  0.076 |  0.013 |  8007.000 |   8007.000 |  304266.000 |  8007.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52e79/ranking      |  0.000 |  0.064 |   0.124 |  0.031 |  0.064 |  0.064 |  0.064 |  0.024 |    39.000 |  14514.000 |   43482.000 | 10870.500 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/5b72d5d6a                  |  0.016 |  0.044 |   0.060 |  0.030 |  0.044 |  0.044 |  0.044 |  0.014 |   574.000 |    574.000 |    1148.000 |   574.000 |
|    40 |   0 |  39 |   0 |   1 |   0 | POST   | /api/organizer/competitions/add               |  0.004 |  0.076 |   1.176 |  0.029 |  0.052 |  0.064 |  0.076 |  0.016 |    39.000 |    183.000 |    6384.000 |   159.600 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53abd/ranking      |  0.004 |  0.044 |   0.116 |  0.029 |  0.044 |  0.044 |  0.044 |  0.016 |    39.000 |  14554.000 |   43602.000 | 10900.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4b74399ff                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   895.000 |    895.000 |     895.000 |   895.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1b4b94cfd                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |  1006.000 |   1006.000 |    1006.000 |  1006.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/35670b9e8                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   891.000 |    891.000 |     891.000 |   891.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529af                   |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   265.000 |    265.000 |     265.000 |   265.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53056/finish    |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/44b617faa                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |  1340.000 |   1340.000 |    1340.000 |  1340.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5393a/finish    |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53d25/finish    |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2cf4266da                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   783.000 |    783.000 |     783.000 |   783.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5e0aa17c8                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   699.000 |    699.000 |     699.000 |   699.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5420b/ranking      |  0.020 |  0.036 |   0.056 |  0.028 |  0.036 |  0.036 |  0.036 |  0.008 | 14595.000 |  14595.000 |   29190.000 | 14595.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/62cc87b6a/disqualified  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   155.000 |    155.000 |     155.000 |   155.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3693ac114                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   929.000 |    929.000 |     929.000 |   929.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4b8f20d46                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |  1731.000 |   1731.000 |    1731.000 |  1731.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52adb                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   549.000 |    549.000 |     549.000 |   549.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/533dba881                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   385.000 |    385.000 |     385.000 |   385.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa528b0                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   533.000 |    533.000 |     533.000 |   533.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5360a/finish    |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2a0e421e3                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |  1010.000 |   1010.000 |    1010.000 |  1010.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5e2d29ce0                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   598.000 |    598.000 |     598.000 |   598.000 |
|    72 |   0 |  72 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52e48/ranking      |  0.008 |  0.092 |   1.716 |  0.024 |  0.040 |  0.048 |  0.092 |  0.016 |   948.000 |    948.000 |   68256.000 |   948.000 |
|    49 |   0 |  49 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53ccb/ranking      |  0.012 |  0.084 |   1.076 |  0.022 |  0.032 |  0.052 |  0.084 |  0.014 |  5967.000 |   5967.000 |  292383.000 |  5967.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa534c2/ranking      |  0.000 |  0.040 |   0.084 |  0.021 |  0.040 |  0.040 |  0.040 |  0.014 |    39.000 |  14545.000 |   43575.000 | 10893.750 |
|    13 |   0 |  13 |   0 |   0 |   0 | GET    | /api/player/competition/9fa54363/ranking      |  0.012 |  0.060 |   0.272 |  0.021 |  0.028 |  0.060 |  0.060 |  0.012 |  5598.000 |   5598.000 |   72774.000 |  5598.000 |
|    37 |   0 |  37 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5360a/ranking      |  0.008 |  0.072 |   0.752 |  0.020 |  0.028 |  0.036 |  0.072 |  0.010 |  6344.000 |   6344.000 |  234728.000 |  6344.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/34199568f                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   891.000 |    891.000 |     891.000 |   891.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a05                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a71                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   761.000 |    761.000 |     761.000 |   761.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5b7dd9a98                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   698.000 |    698.000 |     698.000 |   698.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/2567f7c5d                  |  0.016 |  0.024 |   0.040 |  0.020 |  0.024 |  0.024 |  0.024 |  0.004 |  1016.000 |   1016.000 |    2032.000 |  1016.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53abd/finish    |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a2a                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/240d4c358                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   920.000 |    920.000 |     920.000 |   920.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/633037bbd                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   397.000 |    397.000 |     397.000 |   397.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/637563419/disqualified  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   160.000 |    160.000 |     160.000 |   160.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5387d/finish    |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|    16 |   0 |  16 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53826/ranking      |  0.016 |  0.028 |   0.316 |  0.020 |  0.024 |  0.028 |  0.028 |  0.004 |  7104.000 |   7104.000 |  113664.000 |  7104.000 |
|   105 |   0 |  95 |   0 |  10 |   0 | GET    | /api/player/competitions                      |  0.004 |  0.096 |   1.964 |  0.019 |  0.040 |  0.068 |  0.092 |  0.020 |    39.000 |   2649.000 |  126892.000 |  1208.495 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa5278e/ranking      |  0.000 |  0.028 |   0.072 |  0.018 |  0.028 |  0.028 |  0.028 |  0.011 |    39.000 |  14558.000 |   43614.000 | 10903.500 |
|     9 |   0 |   9 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53ac0/ranking      |  0.008 |  0.028 |   0.160 |  0.018 |  0.028 |  0.028 |  0.028 |  0.007 |  2703.000 |   2703.000 |   24327.000 |  2703.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/235851a57                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |  1358.000 |   1358.000 |    1358.000 |  1358.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa534c2/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b4c                   |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   265.000 |    265.000 |     265.000 |   265.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/6390347c4/disqualified  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   149.000 |    149.000 |     149.000 |   149.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa527aa                   |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   334.000 |    334.000 |     334.000 |   334.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5278b/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/61b6d1f27/disqualified  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   154.000 |    154.000 |     154.000 |   154.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4942a289d                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |  1260.000 |   1260.000 |    1260.000 |  1260.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53025/ranking      |  0.012 |  0.016 |   0.028 |  0.014 |  0.016 |  0.016 |  0.016 |  0.002 | 12149.000 |  12149.000 |   24298.000 | 12149.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5278c                   |  0.004 |  0.024 |   0.028 |  0.014 |  0.024 |  0.024 |  0.024 |  0.010 |   335.000 |    534.000 |     869.000 |   434.500 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53e78/ranking      |  0.004 |  0.016 |   0.052 |  0.013 |  0.016 |  0.016 |  0.016 |  0.005 |    39.000 |   8933.000 |   26778.000 |  6694.500 |
|    25 |   0 |  25 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53fe6/ranking      |  0.008 |  0.016 |   0.308 |  0.012 |  0.016 |  0.016 |  0.016 |  0.003 |  6847.000 |   6847.000 |  171175.000 |  6847.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/28fdf714b                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   909.000 |    909.000 |     909.000 |   909.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/6277bab90/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   151.000 |    151.000 |     151.000 |   151.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa534a7/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53ccb/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1a39de03f                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |  1016.000 |   1016.000 |    1016.000 |  1016.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52bee/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52bc6/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa54363/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53e78/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5278e/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53025/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52815                   |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   534.000 |    534.000 |     534.000 |   534.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5368e/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/636c4060e/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   162.000 |    162.000 |     162.000 |   162.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa530f6/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53826/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5342a/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53ac0/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52e79/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/63240c7ff/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   154.000 |    154.000 |     154.000 |   154.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5376e/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52c72/ranking      |  0.000 |  0.016 |   0.044 |  0.011 |  0.016 |  0.016 |  0.016 |  0.007 |    39.000 |  13759.000 |   41222.000 | 10305.500 |
|    26 |   0 |  26 |   0 |   0 |   0 | GET    | /api/organizer/players                        |  0.004 |  0.040 |   0.276 |  0.011 |  0.020 |  0.032 |  0.040 |  0.009 |  5798.000 | 602067.000 | 1108421.000 | 42631.577 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa531ca/ranking      |  0.000 |  0.012 |   0.036 |  0.009 |  0.012 |  0.012 |  0.012 |  0.005 |    39.000 |  14063.000 |   42132.000 | 10533.000 |
|     4 |   0 |   4 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52409/ranking      |  0.008 |  0.012 |   0.036 |  0.009 |  0.012 |  0.012 |  0.012 |  0.002 |   318.000 |  14458.000 |   43495.000 | 10873.750 |
|    37 |   0 |  37 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5342a/ranking      |  0.004 |  0.012 |   0.332 |  0.009 |  0.012 |  0.012 |  0.012 |  0.002 |  5586.000 |   5586.000 |  206682.000 |  5586.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa528b1/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52c72/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5401c/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa531ca/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52e48/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52522/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1cb122026                  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   903.000 |    903.000 |     903.000 |   903.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52f20/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5294a                   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   534.000 |    534.000 |     534.000 |   534.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/9fa5251b/disqualified   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   157.000 |    157.000 |     157.000 |   157.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/63458ab39/disqualified  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   155.000 |    155.000 |     155.000 |   155.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529d9                   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5407d/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52537/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53fe6/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/27c362da3                  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   930.000 |    930.000 |     930.000 |   930.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/9fa5252f/disqualified   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   157.000 |    157.000 |     157.000 |   157.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa52ac3                   |  0.004 |  0.008 |   0.016 |  0.005 |  0.008 |  0.008 |  0.008 |  0.002 |   265.000 |    351.000 |     967.000 |   322.333 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a87                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   666.000 |    666.000 |     666.000 |   666.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/40d728c68                  |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   388.000 |    388.000 |     388.000 |   388.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52aec                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   351.000 |    351.000 |     351.000 |   351.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a18                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5289b                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   433.000 |    433.000 |     433.000 |   433.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5298e                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   433.000 |    433.000 |     433.000 |   433.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529c4                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52905                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   335.000 |    335.000 |     335.000 |   335.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5293f                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   433.000 |    433.000 |     433.000 |   433.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa528e6                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   534.000 |    534.000 |     534.000 |   534.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529fe                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   265.000 |    265.000 |     265.000 |   265.000 |
