+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+-----------+------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY) | SUM(BODY)  | AVG(BODY) |
|    74 |   0 |  74 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5413c/ranking      |  0.008 |  0.076 |   1.156 |  0.016 |  0.020 |  0.032 |  0.076 |  0.009 |  2445.000 |  2445.000 | 180930.000 |  2445.000 |
|     4 |   0 |   4 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52409/ranking      |  0.008 |  0.028 |   0.060 |  0.015 |  0.028 |  0.028 |  0.028 |  0.008 |   319.000 | 14459.000 |  43499.000 | 10874.750 |
|    15 |   0 |  15 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53ec7/ranking      |  0.008 |  0.020 |   0.216 |  0.014 |  0.020 |  0.020 |  0.020 |  0.003 |  3063.000 |  3063.000 |  45945.000 |  3063.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/55b9555fc                  |  0.008 |  0.016 |   0.040 |  0.013 |  0.016 |  0.016 |  0.016 |  0.004 |   507.000 |   605.000 |   1717.000 |   572.333 |
|    18 |   0 |  18 |   0 |   0 |   0 | GET    | /api/player/competition/9fa539f9/ranking      |  0.008 |  0.020 |   0.232 |  0.013 |  0.016 |  0.020 |  0.020 |  0.003 |  2445.000 |  2445.000 |  44010.000 |  2445.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52d91/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529ec                   |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   776.000 |   776.000 |    776.000 |   776.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52ca1                   |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   261.000 |   261.000 |    261.000 |   261.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52d2c/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52d88                   |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   277.000 |   277.000 |    277.000 |   277.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/62f7991a8/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   158.000 |   158.000 |    158.000 |   158.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa535e9/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa539f9/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5c960a2fb                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   793.000 |   793.000 |    793.000 |   793.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53e5e/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/624043837/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   154.000 |   154.000 |    154.000 |   154.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5278b/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52cbd/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53994/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/61ee38146/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   155.000 |   155.000 |    155.000 |   155.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53ec7/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53c7a/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5413c/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53367/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/62bb7cec9/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   157.000 |   157.000 |    157.000 |   157.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53285/finish    |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3b9c9772d                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   805.000 |   805.000 |    805.000 |   805.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/61f5b979c/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   152.000 |   152.000 |    152.000 |   152.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/58e1d6ed7                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   585.000 |   585.000 |    585.000 |   585.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/52feabf45                  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   694.000 |   694.000 |    694.000 |   694.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/6327da9e5/disqualified  |  0.012 |  0.012 |   0.012 |  0.012 |  0.012 |  0.012 |  0.012 |  0.000 |   163.000 |   163.000 |    163.000 |   163.000 |
|    25 |   0 |  25 |   0 |   0 |   0 | GET    | /api/organizer/players                        |  0.004 |  0.024 |   0.200 |  0.008 |  0.016 |  0.020 |  0.024 |  0.005 |  3088.000 | 71642.000 | 507583.000 | 20303.320 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5292b                   |  0.004 |  0.012 |   0.016 |  0.008 |  0.012 |  0.012 |  0.012 |  0.004 |   774.000 |   774.000 |   1548.000 |   774.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/48b09e2c9                  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   890.000 |   890.000 |    890.000 |   890.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5365f/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53520/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52d90/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52535/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a54                   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   675.000 |   675.000 |    675.000 |   675.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52fb2/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53adb/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/9fa5252e/disqualified   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   157.000 |   157.000 |    157.000 |   157.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52806                   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   658.000 |   658.000 |    658.000 |   658.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/62b1bdcb2/disqualified  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   158.000 |   158.000 |    158.000 |   158.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/622d04c25/disqualified  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   160.000 |   160.000 |    160.000 |   160.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52a85/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52a5e/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/616e39f7a/disqualified  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   159.000 |   159.000 |    159.000 |   159.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/9fa5251f/disqualified   |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   157.000 |   157.000 |    157.000 |   157.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52af4/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53119/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5323b/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/6390347c4/disqualified  |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |   149.000 |   149.000 |    149.000 |   149.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52525/finish    |  0.008 |  0.008 |   0.008 |  0.008 |  0.008 |  0.008 |  0.008 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53adb/ranking      |  0.000 |  0.012 |   0.028 |  0.007 |  0.012 |  0.012 |  0.012 |  0.004 |    39.000 |  2925.000 |   8796.000 |  2199.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a05                   |  0.004 |  0.008 |   0.020 |  0.007 |  0.008 |  0.008 |  0.008 |  0.002 |   469.000 |   776.000 |   1804.000 |   601.333 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5294b                   |  0.004 |  0.008 |   0.012 |  0.006 |  0.008 |  0.008 |  0.008 |  0.002 |   374.000 |   559.000 |    933.000 |   466.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a26                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   282.000 |   282.000 |    282.000 |   282.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa527e7                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   759.000 |   759.000 |    759.000 |   759.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa528c1                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   358.000 |   358.000 |    358.000 |   358.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a5c                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   373.000 |   373.000 |    373.000 |   373.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52417                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   271.000 |   271.000 |    271.000 |   271.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52535/ranking      |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52962                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   559.000 |   559.000 |    559.000 |   559.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/competition/0000000000/score   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a2a                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   559.000 |   559.000 |    559.000 |   559.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a23                   |  0.004 |  0.004 |   0.008 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   559.000 |   675.000 |   1234.000 |   617.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa527fc                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   453.000 |   453.000 |    453.000 |   453.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529c3                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   559.000 |   559.000 |    559.000 |   559.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/57d1d523c                  |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   599.000 |   599.000 |    599.000 |   599.000 |
|     4 |   0 |   0 |   0 |   4 |   0 | POST   | /api/organizer/competition/9fa52535/score     |  0.004 |  0.004 |   0.008 |  0.002 |  0.004 |  0.004 |  0.004 |  0.002 |    39.000 |    62.000 |    179.000 |    44.750 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5246d                   |  0.004 |  0.004 |   0.004 |  0.002 |  0.004 |  0.004 |  0.004 |  0.002 |   271.000 |   271.000 |    542.000 |   271.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a1d                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   468.000 |   468.000 |    468.000 |   468.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52922                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   374.000 |   374.000 |    374.000 |   374.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/player/0000000000                 |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52903                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   358.000 |   358.000 |    358.000 |   358.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/competition/0000000000/ranking    |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/competition/0000000000/finish  |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/organizer/competitions                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   177.000 |   177.000 |    177.000 |   177.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /css/app.83b4c321.css                         |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  4868.000 |  4868.000 |   4868.000 |  4868.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /js/app.3a4ec98c.js                           |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 | 33294.000 | 33294.000 |  33294.000 | 33294.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /index.html                                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   479.000 |   479.000 |    479.000 |   479.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a17                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   469.000 |   469.000 |    469.000 |   469.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/player/0000000000/disqualified |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |    39.000 |     39.000 |    39.000 |
+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+-----------+------------+-----------+
